date,open,high,low,close
2025-02-18 14:08:00,1.04473,1.04483,1.04466,1.04476
2025-02-18 14:09:00,1.04478,1.0449,1.04475,1.04484
2025-02-18 14:10:00,1.04483,1.04488,1.04464,1.04481
2025-02-18 14:11:00,1.04479,1.04485,1.04473,1.04478
2025-02-18 14:12:00,1.04476,1.04487,1.04474,1.04479
2025-02-18 14:13:00,1.04478,1.04479,1.04459,1.04466
2025-02-18 14:14:00,1.04464,1.04472,1.04453,1.04465
2025-02-18 14:15:00,1.04462,1.04471,1.04457,1.04465
2025-02-18 14:16:00,1.04464,1.04468,1.04459,1.04464
2025-02-18 14:17:00,1.04465,1.04481,1.04461,1.04478
2025-02-18 14:18:00,1.0448,1.04498,1.04476,1.04485
2025-02-18 14:19:00,1.04481,1.04494,1.04467,1.04472
2025-02-18 14:20:00,1.0447,1.04482,1.04462,1.0448
2025-02-18 14:21:00,1.04478,1.04485,1.04472,1.04479
2025-02-18 14:22:00,1.04478,1.04483,1.04466,1.0447
2025-02-18 14:23:00,1.04467,1.0448,1.04466,1.04477
2025-02-18 14:24:00,1.04477,1.04497,1.04475,1.04494
2025-02-18 14:25:00,1.04492,1.04513,1.04491,1.04508
2025-02-18 14:26:00,1.04509,1.04539,1.04507,1.04535
2025-02-18 14:27:00,1.04536,1.04552,1.04534,1.0455
2025-02-18 14:28:00,1.04547,1.0455,1.04526,1.04528
2025-02-18 14:29:00,1.04529,1.04531,1.04519,1.04525
2025-02-18 14:30:00,1.04523,1.04534,1.04505,1.04508
2025-02-18 14:31:00,1.04512,1.04512,1.04471,1.04473
2025-02-18 14:32:00,1.04475,1.04502,1.04472,1.04492
2025-02-18 14:33:00,1.0449,1.04519,1.04487,1.04516
2025-02-18 14:34:00,1.04513,1.04524,1.04493,1.04499
2025-02-18 14:35:00,1.04499,1.04507,1.04479,1.04488
2025-02-18 14:36:00,1.04489,1.04489,1.04452,1.04459
2025-02-18 14:37:00,1.0446,1.04483,1.04452,1.04481
2025-02-18 14:38:00,1.04479,1.04487,1.04472,1.04481
2025-02-18 14:39:00,1.04485,1.04499,1.04477,1.04481
2025-02-18 14:40:00,1.04478,1.04492,1.04472,1.0448
2025-02-18 14:41:00,1.04479,1.04482,1.04467,1.04472
2025-02-18 14:42:00,1.0447,1.04485,1.04466,1.04483
2025-02-18 14:43:00,1.0448,1.04502,1.04479,1.04488
2025-02-18 14:44:00,1.04492,1.04498,1.04476,1.0448
2025-02-18 14:45:00,1.04482,1.04487,1.04478,1.04482
2025-02-18 14:46:00,1.04479,1.04513,1.04479,1.04502
2025-02-18 14:47:00,1.04501,1.04522,1.04497,1.04516
2025-02-18 14:48:00,1.04513,1.04517,1.04499,1.04504
2025-02-18 14:49:00,1.04503,1.04515,1.04488,1.04494
2025-02-18 14:50:00,1.04497,1.04505,1.04489,1.045
2025-02-18 14:51:00,1.045,1.04509,1.04492,1.04501
2025-02-18 14:52:00,1.045,1.04525,1.04496,1.04513
2025-02-18 14:53:00,1.04515,1.0452,1.04497,1.04499
2025-02-18 14:54:00,1.045,1.0451,1.04494,1.04506
2025-02-18 14:55:00,1.04507,1.04536,1.04507,1.04531
2025-02-18 14:56:00,1.04526,1.04541,1.0452,1.04539
2025-02-18 14:57:00,1.04539,1.04543,1.04511,1.04513
2025-02-18 14:58:00,1.04511,1.04524,1.04501,1.04506
2025-02-18 14:59:00,1.04507,1.04527,1.04504,1.04523
2025-02-18 15:00:00,1.04524,1.0455,1.04523,1.04537
2025-02-18 15:01:00,1.0454,1.0456,1.04536,1.04552
2025-02-18 15:02:00,1.04551,1.04566,1.0455,1.0455
2025-02-18 15:03:00,1.04552,1.04576,1.04548,1.04567
2025-02-18 15:04:00,1.04567,1.04575,1.04549,1.04552
2025-02-18 15:05:00,1.04554,1.04562,1.04542,1.04549
2025-02-18 15:06:00,1.04548,1.0455,1.04526,1.04533
2025-02-18 15:07:00,1.04533,1.04544,1.04527,1.04529
2025-02-18 15:08:00,1.04531,1.04544,1.04522,1.04538
2025-02-18 15:09:00,1.04537,1.04549,1.04532,1.04544
2025-02-18 15:10:00,1.04545,1.04548,1.04529,1.04546
2025-02-18 15:11:00,1.04545,1.04572,1.04542,1.04569
2025-02-18 15:12:00,1.04569,1.0458,1.04563,1.04571
2025-02-18 15:13:00,1.04574,1.04586,1.04569,1.04584
2025-02-18 15:14:00,1.04586,1.0459,1.04575,1.04584
2025-02-18 15:15:00,1.04585,1.04585,1.04571,1.04573
2025-02-18 15:16:00,1.04574,1.04584,1.04571,1.04578
2025-02-18 15:17:00,1.0458,1.04592,1.04575,1.04587
2025-02-18 15:18:00,1.04589,1.04596,1.04572,1.04596
2025-02-18 15:19:00,1.04597,1.04598,1.04575,1.04589
2025-02-18 15:20:00,1.04589,1.04594,1.0457,1.0458
2025-02-18 15:21:00,1.04576,1.04586,1.04564,1.04572
2025-02-18 15:22:00,1.04574,1.04586,1.04559,1.04559
2025-02-18 15:23:00,1.04563,1.04571,1.04554,1.04564
2025-02-18 15:24:00,1.04567,1.04568,1.04536,1.0454
2025-02-18 15:25:00,1.04541,1.04556,1.04539,1.04547
2025-02-18 15:26:00,1.04548,1.04557,1.04539,1.0454
2025-02-18 15:27:00,1.0454,1.0455,1.04528,1.04549
2025-02-18 15:28:00,1.04548,1.04569,1.04547,1.04559
2025-02-18 15:29:00,1.04563,1.0457,1.0456,1.04565
2025-02-18 15:30:00,1.04564,1.0457,1.04554,1.04566
2025-02-18 15:31:00,1.04565,1.04568,1.04546,1.04549
2025-02-18 15:32:00,1.0455,1.04554,1.04535,1.0454
2025-02-18 15:33:00,1.04541,1.04554,1.04531,1.04547
2025-02-18 15:34:00,1.04546,1.04553,1.04536,1.04541
2025-02-18 15:35:00,1.04542,1.04553,1.04531,1.04537
2025-02-18 15:36:00,1.04539,1.04546,1.04529,1.04535
2025-02-18 15:37:00,1.04534,1.04545,1.04516,1.04545
2025-02-18 15:38:00,1.04542,1.04553,1.04536,1.04539
2025-02-18 15:39:00,1.04539,1.04563,1.04537,1.04551
2025-02-18 15:40:00,1.0455,1.04561,1.04537,1.04548
2025-02-18 15:41:00,1.04547,1.04548,1.04532,1.04541
2025-02-18 15:42:00,1.0454,1.0455,1.04536,1.04548
2025-02-18 15:43:00,1.04546,1.04578,1.04544,1.04576
2025-02-18 15:44:00,1.04575,1.04583,1.0457,1.04577
2025-02-18 15:45:00,1.04579,1.04589,1.04573,1.04587
2025-02-18 15:46:00,1.04587,1.04613,1.04583,1.046
2025-02-18 15:47:00,1.04596,1.04605,1.04575,1.04588
2025-02-18 15:48:00,1.04589,1.04601,1.04581,1.04597
2025-02-18 15:49:00,1.04598,1.0461,1.04594,1.04609
2025-02-18 15:50:00,1.04607,1.04608,1.04577,1.046
2025-02-18 15:51:00,1.04601,1.04627,1.04595,1.04622
2025-02-18 15:52:00,1.04624,1.04624,1.04601,1.04611
2025-02-18 15:53:00,1.0461,1.04614,1.04593,1.04603
2025-02-18 15:54:00,1.04602,1.04608,1.04588,1.046
2025-02-18 15:55:00,1.04599,1.04624,1.04598,1.04619
2025-02-18 15:56:00,1.04622,1.04627,1.04614,1.04622
2025-02-18 15:57:00,1.04619,1.04652,1.04618,1.04651
2025-02-18 15:58:00,1.04649,1.04654,1.04643,1.04653
2025-02-18 15:59:00,1.04651,1.04671,1.04648,1.04665
2025-02-18 16:00:00,1.04664,1.04671,1.04661,1.04668
2025-02-18 16:01:00,1.04665,1.04697,1.04664,1.04688
2025-02-18 16:02:00,1.04686,1.0469,1.04648,1.04662
2025-02-18 16:03:00,1.04664,1.04682,1.04651,1.04674
2025-02-18 16:04:00,1.04671,1.04685,1.04662,1.04667
2025-02-18 16:05:00,1.04666,1.04671,1.04656,1.0466
2025-02-18 16:06:00,1.04662,1.0467,1.04655,1.04668
2025-02-18 16:07:00,1.04663,1.04684,1.04663,1.0467
2025-02-18 16:08:00,1.04669,1.04672,1.04651,1.04658
2025-02-18 16:09:00,1.04657,1.0467,1.04656,1.04659
2025-02-18 16:10:00,1.04657,1.04672,1.04651,1.04663
2025-02-18 16:11:00,1.04663,1.0467,1.0465,1.04653
2025-02-18 16:12:00,1.04651,1.04655,1.04641,1.04642
2025-02-18 16:13:00,1.04642,1.04648,1.04632,1.04638
2025-02-18 16:14:00,1.04638,1.0464,1.04624,1.04627
2025-02-18 16:15:00,1.04629,1.04643,1.04626,1.04636
2025-02-18 16:16:00,1.04638,1.04642,1.04632,1.04638
2025-02-18 16:17:00,1.04638,1.04641,1.04627,1.0463
2025-02-18 16:18:00,1.04629,1.04639,1.04622,1.04625
2025-02-18 16:19:00,1.04626,1.04638,1.04617,1.04634
2025-02-18 16:20:00,1.04632,1.04644,1.04628,1.04631
2025-02-18 16:21:00,1.0463,1.04635,1.04624,1.04625
2025-02-18 16:22:00,1.04627,1.0463,1.04608,1.04617
2025-02-18 16:23:00,1.04617,1.04624,1.04614,1.04618
2025-02-18 16:24:00,1.04621,1.04625,1.04614,1.04618
2025-02-18 16:25:00,1.04614,1.0463,1.04614,1.04624
2025-02-18 16:26:00,1.04628,1.04635,1.04623,1.04631
2025-02-18 16:27:00,1.04632,1.04644,1.04627,1.04638
2025-02-18 16:28:00,1.04639,1.04644,1.0463,1.04637
2025-02-18 16:29:00,1.04636,1.04639,1.04624,1.04625
2025-02-18 16:30:00,1.04629,1.04644,1.04623,1.04639
2025-02-18 16:31:00,1.04636,1.04644,1.0462,1.04625
2025-02-18 16:32:00,1.04625,1.0463,1.04621,1.04622
2025-02-18 16:33:00,1.04624,1.0463,1.04616,1.04621
2025-02-18 16:34:00,1.04618,1.04624,1.04608,1.04609
2025-02-18 16:35:00,1.04612,1.04615,1.04605,1.04608
2025-02-18 16:36:00,1.04609,1.04613,1.04598,1.04601
2025-02-18 16:37:00,1.04602,1.04604,1.0459,1.04593
2025-02-18 16:38:00,1.04591,1.046,1.04588,1.04594
2025-02-18 16:39:00,1.04591,1.04594,1.04581,1.04591
2025-02-18 16:40:00,1.0459,1.04604,1.0459,1.04597
2025-02-18 16:41:00,1.04598,1.04601,1.04588,1.04593
2025-02-18 16:42:00,1.0459,1.046,1.04585,1.04592
2025-02-18 16:43:00,1.04593,1.04597,1.04589,1.04594
2025-02-18 16:44:00,1.04594,1.04596,1.04575,1.04584
2025-02-18 16:45:00,1.04583,1.0459,1.04576,1.0458
2025-02-18 16:46:00,1.04578,1.04595,1.0457,1.04574
2025-02-18 16:47:00,1.04575,1.04576,1.04556,1.04557
2025-02-18 16:48:00,1.0456,1.04569,1.04554,1.04561
2025-02-18 16:49:00,1.04561,1.04563,1.04539,1.04544
2025-02-18 16:50:00,1.04547,1.0456,1.04544,1.04552
2025-02-18 16:51:00,1.04553,1.04572,1.04551,1.04561
2025-02-18 16:52:00,1.04563,1.04567,1.04544,1.04563
2025-02-18 16:53:00,1.04563,1.04566,1.04557,1.04563
2025-02-18 16:54:00,1.04562,1.04566,1.0455,1.04553
2025-02-18 16:55:00,1.04551,1.0456,1.04546,1.04558
2025-02-18 16:56:00,1.04557,1.0456,1.04548,1.04553
2025-02-18 16:57:00,1.0455,1.0457,1.04549,1.04566
2025-02-18 16:58:00,1.04566,1.04569,1.04555,1.04563
2025-02-18 16:59:00,1.04562,1.0457,1.04556,1.04566
2025-02-18 17:00:00,1.04569,1.04569,1.0454,1.0454
2025-02-18 17:01:00,1.04542,1.04548,1.04534,1.04542
2025-02-18 17:02:00,1.04538,1.04543,1.04522,1.04524
2025-02-18 17:03:00,1.04527,1.04528,1.04516,1.0452
2025-02-18 17:04:00,1.0452,1.04522,1.04495,1.045
2025-02-18 17:05:00,1.04499,1.04523,1.04499,1.04507
2025-02-18 17:06:00,1.04506,1.04509,1.04484,1.04486
2025-02-18 17:07:00,1.04486,1.04497,1.04483,1.04494
2025-02-18 17:08:00,1.04493,1.04501,1.04492,1.04499
2025-02-18 17:09:00,1.045,1.04505,1.04492,1.04494
2025-02-18 17:10:00,1.04497,1.04503,1.04492,1.04501
2025-02-18 17:11:00,1.04503,1.04508,1.04496,1.04496
2025-02-18 17:12:00,1.04495,1.045,1.04489,1.04497
2025-02-18 17:13:00,1.04498,1.04506,1.04495,1.04503
2025-02-18 17:14:00,1.04503,1.04507,1.04495,1.04503
2025-02-18 17:15:00,1.04502,1.04514,1.04498,1.04507
2025-02-18 17:16:00,1.04507,1.04512,1.04484,1.04487
2025-02-18 17:17:00,1.04486,1.04495,1.0448,1.04494
2025-02-18 17:18:00,1.0449,1.04495,1.04472,1.04476
2025-02-18 17:19:00,1.04477,1.04484,1.04473,1.0448
2025-02-18 17:20:00,1.04479,1.04483,1.04465,1.04467
2025-02-18 17:21:00,1.04468,1.04475,1.04461,1.04466
2025-02-18 17:22:00,1.04465,1.04485,1.0446,1.04471
2025-02-18 17:23:00,1.0447,1.04473,1.04446,1.04458
2025-02-18 17:24:00,1.04459,1.04463,1.04439,1.0444
2025-02-18 17:25:00,1.04442,1.04445,1.04438,1.04442
2025-02-18 17:26:00,1.04443,1.04449,1.04438,1.04448
2025-02-18 17:27:00,1.04447,1.04459,1.04446,1.04452
2025-02-18 17:28:00,1.04451,1.04466,1.04448,1.04464
2025-02-18 17:29:00,1.04463,1.04483,1.0446,1.04474
2025-02-18 17:30:00,1.04475,1.0449,1.04469,1.04486
2025-02-18 17:31:00,1.04487,1.04488,1.04468,1.04472
2025-02-18 17:32:00,1.04475,1.04476,1.04444,1.04445
2025-02-18 17:33:00,1.04447,1.04451,1.04436,1.04447
2025-02-18 17:34:00,1.04444,1.04452,1.04436,1.0444
2025-02-18 17:35:00,1.04441,1.04446,1.04437,1.04442
2025-02-18 17:36:00,1.04444,1.04449,1.0444,1.04448
2025-02-18 17:37:00,1.04447,1.0446,1.04445,1.04456
2025-02-18 17:38:00,1.04456,1.04465,1.04451,1.04458
2025-02-18 17:39:00,1.04457,1.04459,1.04438,1.04443
2025-02-18 17:40:00,1.04441,1.04445,1.0442,1.04437
2025-02-18 17:41:00,1.04435,1.04442,1.04429,1.04438
2025-02-18 17:42:00,1.04442,1.04446,1.04436,1.04445
2025-02-18 17:43:00,1.04442,1.04461,1.04441,1.04459
2025-02-18 17:44:00,1.04456,1.04464,1.04453,1.04454
2025-02-18 17:45:00,1.04455,1.04462,1.04448,1.04461
2025-02-18 17:46:00,1.04461,1.04463,1.04429,1.04432
2025-02-18 17:47:00,1.04431,1.04434,1.04399,1.04406
2025-02-18 17:48:00,1.04408,1.04424,1.04404,1.04422
2025-02-18 17:49:00,1.0442,1.04427,1.04413,1.04423
2025-02-18 17:50:00,1.04424,1.04431,1.04422,1.04429
2025-02-18 17:51:00,1.04426,1.0444,1.04419,1.04439
2025-02-18 17:52:00,1.04438,1.04441,1.04426,1.04427
2025-02-18 17:53:00,1.04427,1.04431,1.04411,1.04413
2025-02-18 17:54:00,1.04415,1.04417,1.044,1.04402
2025-02-18 17:55:00,1.04401,1.04417,1.04388,1.04407
2025-02-18 17:56:00,1.04404,1.04434,1.04404,1.04433
2025-02-18 17:57:00,1.04429,1.04463,1.04427,1.04444
2025-02-18 17:58:00,1.04442,1.04465,1.04435,1.04459
2025-02-18 17:59:00,1.04463,1.04465,1.04446,1.04458
2025-02-18 18:00:00,1.0446,1.04472,1.04456,1.04464
2025-02-18 18:01:00,1.04467,1.04473,1.04461,1.04472
2025-02-18 18:02:00,1.04468,1.04481,1.04455,1.04458
2025-02-18 18:03:00,1.04461,1.04465,1.04448,1.04462
2025-02-18 18:04:00,1.0446,1.04468,1.04445,1.04449
2025-02-18 18:05:00,1.04448,1.04449,1.04431,1.04433
2025-02-18 18:06:00,1.04435,1.04435,1.04415,1.04419
2025-02-18 18:07:00,1.04417,1.04423,1.04407,1.04411
2025-02-18 18:08:00,1.04414,1.04415,1.04401,1.04403
2025-02-18 18:09:00,1.04402,1.04405,1.04351,1.0436
2025-02-18 18:10:00,1.04363,1.04391,1.04354,1.04387
2025-02-18 18:11:00,1.04387,1.04393,1.04377,1.04384
2025-02-18 18:12:00,1.04381,1.04393,1.04378,1.04382
2025-02-18 18:13:00,1.04384,1.04386,1.04371,1.04378
2025-02-18 18:14:00,1.04377,1.04386,1.04371,1.04372
2025-02-18 18:15:00,1.0437,1.04377,1.0437,1.04374
2025-02-18 18:16:00,1.04372,1.04379,1.0436,1.04376
2025-02-18 18:17:00,1.04375,1.04377,1.04352,1.04353
2025-02-18 18:18:00,1.04353,1.04372,1.04352,1.04364
2025-02-18 18:19:00,1.0436,1.04374,1.0436,1.04367
2025-02-18 18:20:00,1.04367,1.04377,1.04365,1.04366
2025-02-18 18:21:00,1.04368,1.0438,1.04358,1.04374
2025-02-18 18:22:00,1.04374,1.04392,1.04373,1.04387
2025-02-18 18:23:00,1.04388,1.04393,1.04379,1.04382
2025-02-18 18:24:00,1.04383,1.04392,1.04377,1.0439
2025-02-18 18:25:00,1.04391,1.04398,1.04381,1.04392
2025-02-18 18:26:00,1.04393,1.04398,1.04383,1.04385
2025-02-18 18:27:00,1.04386,1.04387,1.0438,1.04383
2025-02-18 18:28:00,1.04385,1.04389,1.0438,1.04388
2025-02-18 18:29:00,1.04386,1.044,1.04386,1.04394
2025-02-18 18:30:00,1.04394,1.044,1.04388,1.04392
2025-02-18 18:31:00,1.04392,1.04402,1.04385,1.04388
2025-02-18 18:32:00,1.04387,1.04391,1.04376,1.04386
2025-02-18 18:33:00,1.0439,1.04397,1.04386,1.04387
2025-02-18 18:34:00,1.0439,1.04398,1.04387,1.04394
2025-02-18 18:35:00,1.04395,1.04406,1.04391,1.044
2025-02-18 18:36:00,1.04402,1.04412,1.04393,1.04397
2025-02-18 18:37:00,1.04398,1.04402,1.04392,1.04399
2025-02-18 18:38:00,1.04397,1.04401,1.04393,1.04396
2025-02-18 18:39:00,1.04398,1.0441,1.04395,1.04404
2025-02-18 18:40:00,1.04405,1.04414,1.04401,1.04401
2025-02-18 18:41:00,1.04405,1.04411,1.044,1.04402
2025-02-18 18:42:00,1.04403,1.04409,1.04396,1.044
2025-02-18 18:43:00,1.04395,1.04404,1.04385,1.0439
2025-02-18 18:44:00,1.04386,1.04403,1.04386,1.044
2025-02-18 18:45:00,1.04399,1.04402,1.04393,1.04395
2025-02-18 18:46:00,1.04395,1.04398,1.04385,1.04391
2025-02-18 18:47:00,1.04391,1.04394,1.04385,1.04387
2025-02-18 18:48:00,1.04389,1.04391,1.04375,1.04381
2025-02-18 18:49:00,1.04385,1.04387,1.04374,1.04378
2025-02-18 18:50:00,1.0438,1.04386,1.04365,1.04382
2025-02-18 18:51:00,1.04384,1.04402,1.0438,1.04399
2025-02-18 18:52:00,1.04394,1.04426,1.04394,1.04419
2025-02-18 18:53:00,1.04421,1.04434,1.04416,1.04431
2025-02-18 18:54:00,1.04432,1.04434,1.04422,1.04423
2025-02-18 18:55:00,1.04426,1.04426,1.04415,1.04421
2025-02-18 18:56:00,1.0442,1.04433,1.04416,1.04428
2025-02-18 18:57:00,1.04427,1.04433,1.04426,1.04432
2025-02-18 18:58:00,1.04432,1.04434,1.04426,1.04429
2025-02-18 18:59:00,1.04428,1.04443,1.04426,1.04442
2025-02-18 19:00:00,1.04443,1.04443,1.04417,1.04438
2025-02-18 19:01:00,1.04439,1.04445,1.04433,1.04441
2025-02-18 19:02:00,1.04439,1.04456,1.04439,1.04446
2025-02-18 19:03:00,1.04445,1.04456,1.04442,1.04453
2025-02-18 19:04:00,1.04455,1.04455,1.04445,1.04446
2025-02-18 19:05:00,1.04446,1.0445,1.04441,1.04444
2025-02-18 19:06:00,1.04442,1.04448,1.04435,1.04437
2025-02-18 19:07:00,1.04438,1.0444,1.04425,1.04433
2025-02-18 19:08:00,1.04433,1.04434,1.04421,1.0443
2025-02-18 19:09:00,1.04429,1.04435,1.04426,1.04433
2025-02-18 19:10:00,1.04431,1.04444,1.04427,1.04429
2025-02-18 19:11:00,1.04431,1.04436,1.04429,1.04433
2025-02-18 19:12:00,1.04436,1.04436,1.04412,1.04417
2025-02-18 19:13:00,1.04416,1.04416,1.04403,1.04408
2025-02-18 19:14:00,1.04408,1.04415,1.04405,1.04409
2025-02-18 19:15:00,1.0441,1.04434,1.04406,1.04433
2025-02-18 19:16:00,1.04431,1.04447,1.04431,1.04447
2025-02-18 19:17:00,1.04445,1.04453,1.04438,1.04447
2025-02-18 19:18:00,1.04444,1.04448,1.04441,1.04445
2025-02-18 19:19:00,1.04444,1.04446,1.04434,1.04441
2025-02-18 19:20:00,1.04441,1.04444,1.04436,1.04443
2025-02-18 19:21:00,1.0444,1.04457,1.0444,1.04452
2025-02-18 19:22:00,1.04454,1.04466,1.0445,1.04464
2025-02-18 19:23:00,1.04462,1.04466,1.04456,1.04461
2025-02-18 19:24:00,1.04461,1.04471,1.04461,1.04463
2025-02-18 19:25:00,1.04464,1.04467,1.04457,1.04458
2025-02-18 19:26:00,1.04461,1.04467,1.04456,1.04465
2025-02-18 19:27:00,1.04466,1.04472,1.04461,1.04467
2025-02-18 19:28:00,1.04468,1.04472,1.04466,1.0447
2025-02-18 19:29:00,1.04469,1.04472,1.04466,1.04467
2025-02-18 19:30:00,1.04465,1.0447,1.04456,1.04467
2025-02-18 19:31:00,1.04468,1.04483,1.04466,1.04481
2025-02-18 19:32:00,1.0448,1.04485,1.04475,1.0448
2025-02-18 19:33:00,1.0448,1.04487,1.04477,1.04482
2025-02-18 19:34:00,1.04484,1.04488,1.04479,1.04483
2025-02-18 19:35:00,1.04482,1.04486,1.04469,1.0448
2025-02-18 19:36:00,1.0448,1.04487,1.04477,1.04483
2025-02-18 19:37:00,1.04483,1.04498,1.0448,1.04495
2025-02-18 19:38:00,1.04495,1.04497,1.04486,1.0449
2025-02-18 19:39:00,1.04493,1.04499,1.04491,1.04496
2025-02-18 19:40:00,1.04493,1.04496,1.0448,1.04481
2025-02-18 19:41:00,1.04483,1.04495,1.04481,1.04493
2025-02-18 19:42:00,1.04493,1.04496,1.04485,1.04494
2025-02-18 19:43:00,1.04494,1.04496,1.0448,1.04482
2025-02-18 19:44:00,1.04483,1.04494,1.04481,1.0449
2025-02-18 19:45:00,1.04492,1.04495,1.04487,1.04493
2025-02-18 19:46:00,1.04492,1.04495,1.04486,1.04488
2025-02-18 19:47:00,1.04489,1.04491,1.04475,1.04476
2025-02-18 19:48:00,1.04476,1.04483,1.04469,1.04474
2025-02-18 19:49:00,1.04473,1.04481,1.04471,1.0448
2025-02-18 19:50:00,1.04477,1.04481,1.04474,1.04475
2025-02-18 19:51:00,1.04478,1.04482,1.04472,1.04479
2025-02-18 19:52:00,1.04478,1.04486,1.04475,1.04483
2025-02-18 19:53:00,1.04482,1.04488,1.04471,1.04476
2025-02-18 19:54:00,1.04478,1.04481,1.04471,1.04476
2025-02-18 19:55:00,1.04479,1.0448,1.04466,1.04466
2025-02-18 19:56:00,1.04467,1.04472,1.04456,1.04457
2025-02-18 19:57:00,1.04458,1.04461,1.0444,1.04443
2025-02-18 19:58:00,1.04442,1.04451,1.04439,1.04441
2025-02-18 19:59:00,1.04438,1.04455,1.04435,1.04451
2025-02-18 20:00:00,1.0445,1.04453,1.04426,1.04427
2025-02-18 20:01:00,1.04428,1.04439,1.04413,1.04424
2025-02-18 20:02:00,1.04424,1.0443,1.04415,1.04422
2025-02-18 20:03:00,1.04421,1.04445,1.0442,1.04441
2025-02-18 20:04:00,1.04442,1.04454,1.04436,1.04447
2025-02-18 20:05:00,1.04446,1.04451,1.0444,1.04444
2025-02-18 20:06:00,1.04445,1.04453,1.04442,1.04452
2025-02-18 20:07:00,1.04449,1.04454,1.04445,1.04452
2025-02-18 20:08:00,1.04452,1.04456,1.04446,1.04449
2025-02-18 20:09:00,1.04449,1.04457,1.04448,1.04452
2025-02-18 20:10:00,1.04452,1.04461,1.04451,1.04458
2025-02-18 20:11:00,1.04456,1.04461,1.0445,1.04457
2025-02-18 20:12:00,1.04459,1.04461,1.0445,1.04456
2025-02-18 20:13:00,1.04461,1.04466,1.04457,1.04461
2025-02-18 20:14:00,1.04464,1.04467,1.04461,1.04463
2025-02-18 20:15:00,1.04462,1.04474,1.04461,1.04471
2025-02-18 20:16:00,1.04469,1.04473,1.04456,1.04459
2025-02-18 20:17:00,1.04459,1.04463,1.04442,1.04448
2025-02-18 20:18:00,1.04446,1.04449,1.04435,1.04439
2025-02-18 20:19:00,1.04439,1.04441,1.04435,1.04438
2025-02-18 20:20:00,1.04438,1.04441,1.04429,1.04434
2025-02-18 20:21:00,1.04436,1.04441,1.04432,1.0444
2025-02-18 20:22:00,1.04441,1.04441,1.0443,1.04432
2025-02-18 20:23:00,1.04435,1.04445,1.04427,1.04442
2025-02-18 20:24:00,1.0444,1.04446,1.04436,1.04439
2025-02-18 20:25:00,1.0444,1.04447,1.04436,1.04442
2025-02-18 20:26:00,1.04443,1.04447,1.04441,1.04444
2025-02-18 20:27:00,1.04445,1.04446,1.04421,1.04427
2025-02-18 20:28:00,1.04426,1.04429,1.04421,1.04424
2025-02-18 20:29:00,1.04426,1.04433,1.0442,1.04429
2025-02-18 20:30:00,1.04428,1.04436,1.04427,1.04431
2025-02-18 20:31:00,1.04434,1.04444,1.04429,1.04437
2025-02-18 20:32:00,1.04439,1.04447,1.04435,1.04443
2025-02-18 20:33:00,1.04442,1.04456,1.04442,1.04455
2025-02-18 20:34:00,1.04452,1.04455,1.04445,1.04447
2025-02-18 20:35:00,1.04446,1.04449,1.04436,1.04439
2025-02-18 20:36:00,1.04442,1.04442,1.04435,1.04441
2025-02-18 20:37:00,1.04442,1.04446,1.04438,1.04443
2025-02-18 20:38:00,1.04445,1.04455,1.04443,1.04453
2025-02-18 20:39:00,1.04452,1.04461,1.04449,1.04453
2025-02-18 20:40:00,1.04452,1.04457,1.04451,1.04456
2025-02-18 20:41:00,1.04454,1.04457,1.04451,1.04452
2025-02-18 20:42:00,1.04453,1.04455,1.04444,1.04448
2025-02-18 20:43:00,1.04449,1.04452,1.04444,1.04448
2025-02-18 20:44:00,1.0445,1.04452,1.04441,1.04444
2025-02-18 20:45:00,1.04441,1.04453,1.04441,1.04452
2025-02-18 20:46:00,1.04453,1.04454,1.04445,1.04447
2025-02-18 20:47:00,1.04448,1.04463,1.04445,1.04459
2025-02-18 20:48:00,1.04461,1.04465,1.04452,1.04462
2025-02-18 20:49:00,1.04461,1.04468,1.04456,1.04468
2025-02-18 20:50:00,1.04469,1.04472,1.04464,1.04465
2025-02-18 20:51:00,1.04468,1.04472,1.04461,1.04468
2025-02-18 20:52:00,1.04469,1.04475,1.04465,1.04468
2025-02-18 20:53:00,1.04467,1.04469,1.04459,1.0446
2025-02-18 20:54:00,1.04458,1.04462,1.0445,1.04459
2025-02-18 20:55:00,1.04457,1.04463,1.04451,1.04456
2025-02-18 20:56:00,1.04455,1.04468,1.04455,1.04465
2025-02-18 20:57:00,1.04466,1.04472,1.04458,1.04469
2025-02-18 20:58:00,1.04466,1.04473,1.04461,1.04469
2025-02-18 20:59:00,1.04471,1.0448,1.04468,1.04479
2025-02-18 21:00:00,1.04475,1.04477,1.04459,1.04473
2025-02-18 21:01:00,1.04473,1.04484,1.04471,1.0448
2025-02-18 21:02:00,1.0448,1.04486,1.04473,1.04475
2025-02-18 21:03:00,1.04474,1.04479,1.04471,1.04474
2025-02-18 21:04:00,1.04477,1.04486,1.04473,1.04483
2025-02-18 21:05:00,1.04483,1.0449,1.04481,1.04486
2025-02-18 21:06:00,1.04483,1.04498,1.04483,1.04492
2025-02-18 21:07:00,1.04488,1.04494,1.04487,1.04488
2025-02-18 21:08:00,1.04489,1.04493,1.04487,1.04493
2025-02-18 21:09:00,1.04491,1.04493,1.04486,1.0449
2025-02-18 21:10:00,1.0449,1.04497,1.04487,1.04492
2025-02-18 21:11:00,1.0449,1.04493,1.04487,1.04488
